股票代码,股票名称,当日股价,当日涨跌幅,操作策略,持有天数,持有期间总收益率,回测期间总收益率
sz.301007,德迈仕,30.18,-1.5,观望,0,0.0,0.0
sz.301003,江苏博云,30.72,1.29,持有,1,1.29,35.18
sz.301005,超捷股份,36.55,-1.08,卖出,23,3.48,93.99
sz.301008,宏昌科技,22.76,-0.57,观望,0,0.0,0.0
sz.301006,迈拓股份,17.16,8.4,持有,266,21.27,13.79
sz.301009,可靠股份,13.77,0.44,持有,16,3.22,69.6
sz.301011,华立科技,27.77,-0.47,持有,21,-6.56,80.12
sz.301012,扬电科技,19.91,0.45,观望,0,0.0,0.0
sz.301010,晶雪节能,19.83,6.61,观望,0,0.0,0.0
sz.301013,利和兴,16.41,-1.97,观望,0,0.0,0.0
sz.301015,百洋医药,20.72,-2.26,持有,16,3.81,-21.14
sz.301016,雷尔伟,16.96,-1.05,观望,0,0.0,0.0
sz.301017,漱玉平民,12.67,-0.16,持有,2,1.44,81.4
sz.301018,申菱环境,38.43,-0.57,观望,0,0.0,0.0
sz.301019,宁波色母,17.23,1.95,持有,16,5.25,22.85
sz.301022,海泰科,32.82,-1.38,持有,2,-1.41,42.89
sz.301025,读客文化,11.33,4.04,持有,6,5.3,87.08
sz.301020,密封科技,22.23,-0.67,持有,106,1.46,65.99
sz.301021,英诺激光,30.6,0.36,观望,0,0.0,0.0
sz.301024,霍普股份,57.47,-5.4,观望,0,0.0,0.0
sz.301026,浩通科技,25.3,-1.36,持有,1,-1.36,111.84
sz.301027,华蓝集团,18.39,-0.59,持有,23,6.86,48.12
sz.301023,江南奕帆,43.75,1.09,持有,232,-16.68,22.04
sz.301028,东亚机械,12.3,-0.89,持有,36,0.49,18.51
sz.301030,仕净科技,18.89,-1.72,观望,0,0.0,0.0
sz.301029,怡合达,22.3,-0.84,观望,0,0.0,0.0
sz.301032,新柴股份,12.87,-1.45,观望,0,0.0,0.0
sz.301031,中熔电气,80.39,-1.05,持有,832,-40.23,-40.23
sz.301033,迈普医学,62.45,-0.05,持有,982,44.16,44.16
sz.301035,润丰股份,57.93,0.57,持有,264,23.02,-15.57
sz.301039,中集车辆,8.3,-1.19,观望,0,0.0,0.0
sz.301036,双乐股份,36.61,-1.48,观望,0,0.0,0.0
sz.301038,深水规院,16.84,3.95,观望,0,0.0,0.0
sz.301040,中环海陆,25.65,-0.85,观望,0,0.0,0.0
sz.301037,保立佳,13.32,0.3,观望,0,0.0,0.0
sz.301041,金百泽,26.95,-1.43,观望,0,0.0,0.0
sz.301042,安联锐视,41.58,-0.22,持有,9,1.07,44.65
sz.301043,绿岛风,32.55,-0.61,持有,765,5.99,5.99
sz.301046,能辉科技,20.67,-1.01,持有,251,-9.02,-9.57
sz.301047,义翘神州,68.36,0.4,持有,953,-43.13,-43.13
sz.301045,天禄科技,22.76,-0.44,持有,127,-1.68,84.1
sz.301048,金鹰重工,10.9,-2.24,观望,0,0.0,0.0
sz.301052,果麦文化,43.54,4.29,持有,16,10.48,8.32
sz.301049,超越科技,23.98,-0.42,持有,124,-3.31,-16.88
sz.301050,雷电微力,51.1,-0.7,观望,0,0.0,0.0
sz.301053,远信工业,29.4,-0.64,持有,44,7.93,124.7
sz.301059,金三江,11.68,-1.52,观望,0,0.0,0.0
sz.301056,森赫股份,9.9,-1.1,观望,0,0.0,0.0
sz.301055,张小泉,20.5,0.0,持有,33,3.85,75.76
sz.301060,兰卫医学,10.11,1.4,持有,23,7.78,-7.96
sz.301057,汇隆新材,16.7,0.36,持有,44,4.37,31.37
sz.301051,信濠光电,20.38,-2.49,持有,13,3.5,-53.07
sz.301058,中粮科工,11.46,2.41,观望,0,0.0,0.0
sz.301061,匠心家居,88.87,0.09,持有,855,166.4,166.4
sz.301062,上海艾录,8.66,-0.57,卖出,2,1.29,7.21
sz.301063,海锅股份,28.0,-4.11,持有,2,-3.78,57.89
sz.301067,显盈科技,32.63,1.94,持有,6,2.67,17.56
sz.301066,万事利,16.6,2.03,持有,44,2.66,133.5
sz.301068,大地海洋,31.6,-1.83,持有,945,15.33,15.33
sz.301065,本立科技,23.54,-1.13,持有,41,4.9,40.29
sz.301072,中捷精工,21.91,0.37,观望,0,0.0,0.0
sz.301071,力量钻石,29.14,-0.58,持有,19,1.11,-37.42
sz.301070,开勒股份,42.07,-1.68,持有,28,-14.14,148.43
sz.301069,凯盛新材,15.93,-0.81,观望,0,0.0,0.0
sz.301075,多瑞医药,28.93,-1.63,持有,23,4.82,166.06
sz.301073,君亭酒店,23.26,-0.6,持有,2,0.26,-18.61
sz.301078,孩子王,13.2,1.15,观望,0,0.0,0.0
sz.301079,邵阳液压,34.45,6.33,持有,30,18.38,144.07
sz.301076,新瀚新材,34.83,-1.25,卖出,36,-7.14,108.07
sz.301082,久盛电气,20.82,-1.14,观望,0,0.0,0.0
sz.301083,百胜智能,15.77,0.06,持有,16,3.89,133.15
sz.301080,百普赛斯,69.8,1.19,持有,264,81.25,39.03
sz.301081,严牌股份,10.08,0.9,持有,251,18.87,13.41
sz.301077,星华新材,20.19,-0.35,持有,64,-38.09,-12.23
sz.301085,亚康股份,58.02,-0.97,持有,44,-0.26,120.21
sz.301087,可孚医疗,33.63,-0.68,持有,125,-10.68,49.23
sz.301091,深城交,28.41,-0.25,观望,0,0.0,0.0
sz.301089,拓新药业,33.54,-3.34,观望,0,0.0,0.0
sz.301088,戎美股份,14.06,0.07,持有,30,-3.76,4.74
sz.301090,华润材料,7.82,-0.38,观望,0,0.0,0.0
sz.301086,鸿富瀚,45.79,0.31,持有,104,-6.86,22.0
sz.301095,广立微,52.61,-0.85,持有,2,-0.09,-61.18
sz.301092,争光股份,30.86,-1.66,持有,6,-4.01,43.98
sz.301099,雅创电子,46.39,-1.42,持有,71,0.54,-6.48
sz.301096,百诚医药,45.26,1.25,持有,21,4.07,25.55
sz.301098,金埔园林,9.3,0.54,观望,0,0.0,0.0
sz.301100,风光股份,17.75,-0.89,持有,128,6.29,14.83
sz.301097,天益医疗,41.22,0.68,持有,943,-33.52,-33.52
sz.301093,华兰股份,33.3,0.21,持有,12,5.01,49.67
sz.301101,明月镜片,46.26,-1.8,持有,2,-0.32,22.09
sz.301103,何氏眼科,22.19,1.79,持有,16,4.47,37.3
sz.301102,兆讯传媒,11.33,2.35,持有,20,7.7,-59.81
sz.301107,瑜欣电子,29.87,-2.23,观望,0,0.0,0.0
sz.301105,鸿铭股份,38.0,-0.52,持有,36,9.2,9.51
sz.301106,骏成科技,32.81,4.82,持有,232,-0.39,27.11
sz.301109,军信股份,15.25,-0.59,观望,0,0.0,0.0
sz.301108,洁雅股份,33.34,0.94,持有,16,2.33,-9.48
sz.301110,青木科技,53.52,-0.15,持有,16,-1.47,102.27
sz.301116,益客食品,11.19,0.0,持有,16,3.61,35.77
sz.301112,信邦智能,35.29,-0.9,持有,28,-10.29,98.65
sz.301117,佳缘科技,22.02,-1.17,观望,0,0.0,0.0
sz.301115,联检科技,15.6,1.5,持有,205,0.91,3.55
sz.301111,粤万年青,16.45,-0.66,观望,0,0.0,0.0
sz.301113,雅艺科技,21.61,0.84,持有,681,-25.1,-2.75
sz.301120,新特电气,14.12,19.97,观望,0,0.0,0.0
sz.301118,恒光股份,22.83,-1.55,持有,9,-2.31,45.11
sz.301123,奕东电子,28.09,3.08,持有,23,34.4,115.97
sz.301125,腾亚精工,15.0,-3.1,观望,0,0.0,0.0
sz.301121,紫建电子,40.67,-1.88,观望,0,0.0,0.0
sz.301119,正强股份,34.65,-0.8,持有,105,1.85,76.73
sz.301122,采纳股份,22.2,1.98,持有,16,11.0,-44.63
sz.301127,武汉天源,16.53,-3.78,观望,0,0.0,0.0
sz.301129,瑞纳智能,24.88,-3.34,观望,0,0.0,0.0
sz.301128,强瑞技术,49.48,-0.24,持有,117,-42.49,121.86
sz.301126,达嘉维康,11.41,0.26,观望,0,0.0,0.0
sz.301133,金钟股份,23.03,0.3,持有,105,-5.5,51.2
sz.301131,聚赛龙,45.77,-0.46,持有,47,-5.1,11.43
sz.301130,西点药业,30.26,-1.43,持有,232,10.88,9.21
sz.301132,满坤科技,35.64,-3.23,观望,0,0.0,0.0
sz.301136,招标股份,12.92,1.33,观望,0,0.0,0.0
sz.301135,瑞德智能,27.4,1.22,持有,41,1.67,45.26
sz.301137,哈焊华通,37.62,-2.46,持有,16,3.24,145.65
sz.301141,中科磁业,62.51,-4.75,持有,15,8.52,64.85
sz.301138,华研精机,34.88,-1.02,持有,34,-2.95,69.73
sz.301151,冠龙节能,17.65,-0.28,观望,0,0.0,0.0
sz.301139,元道通信,27.35,2.7,持有,44,4.07,21.08
sz.301152,天力锂能,29.25,0.17,持有,2,3.65,35.36
sz.301149,隆华新材,11.44,-2.47,观望,0,0.0,0.0
sz.301153,中科江南,25.97,-0.27,持有,5,2.57,-48.97
sz.301156,美农生物,19.16,-0.67,持有,16,3.68,24.86
sz.301158,德石股份,17.35,-0.8,持有,13,0.06,49.25
sz.301155,海力风电,71.75,-1.86,持有,2,2.46,19.78
sz.301148,嘉戎技术,24.63,-0.48,持有,2,-1.95,30.83
sz.301161,唯万密封,23.09,-0.82,观望,0,0.0,0.0
sz.301159,三维天地,33.1,0.12,持有,127,-0.3,74.3
sz.301150,中一科技,25.72,4.94,观望,0,0.0,0.0
sz.301173,毓恬冠佳,45.77,-0.37,持有,127,-28.82,-28.82
sz.301157,华塑科技,48.09,2.04,持有,125,-23.67,-9.42
sz.301160,翔楼新材,52.4,-32.31,持有,54,-43.44,94.25
sz.301163,宏德股份,25.91,-0.65,观望,0,0.0,0.0
sz.301165,锐捷网络,60.48,-0.84,观望,0,0.0,0.0
sz.301162,国能日新,53.81,-2.15,持有,70,-13.29,-2.08
sz.301171,易点天下,26.94,3.02,持有,2,4.14,108.58
sz.301172,君逸数码,21.11,0.52,持有,106,-26.11,7.33
sz.301166,优宁维,31.48,1.09,持有,418,2.54,-10.52
sz.301170,锡南科技,28.07,1.15,观望,0,0.0,0.0
sz.301167,建研设计,17.09,2.27,持有,43,15.63,-19.37
sz.301169,零点有数,41.84,0.58,持有,203,-7.04,113.62
sz.301175,中科环保,5.34,-0.19,观望,0,0.0,0.0
sz.301168,通灵股份,36.11,-0.8,持有,27,4.73,-21.33
sz.301176,逸豪新材,39.46,4.03,观望,0,0.0,0.0
sz.301180,万祥科技,14.82,-0.2,持有,2,2.49,66.12
sz.301182,凯旺科技,36.92,2.9,观望,0,0.0,0.0
sz.301183,东田微,53.92,6.04,持有,6,6.75,73.12
sz.301181,标榜股份,25.01,0.0,持有,34,-2.08,-14.77
sz.301177,迪阿股份,29.49,-1.17,持有,28,-2.29,21.08
sz.301178,天亿马,58.88,-1.87,卖出,14,34.06,67.09
sz.301187,欧圣电气,28.64,0.14,观望,0,0.0,0.0
sz.301179,泽宇智能,15.15,-0.53,观望,0,0.0,0.0
sz.301185,鸥玛软件,19.42,-0.51,持有,16,0.47,54.64
sz.301188,力诺药包,20.11,-2.76,持有,21,-11.72,14.27
sz.301186,超达装备,43.9,-1.57,持有,456,26.15,79.1
sz.301189,奥尼电子,27.46,2.01,持有,127,3.74,33.05
sz.301190,善水科技,22.7,-2.2,持有,16,-5.42,19.24
sz.301196,唯科科技,66.6,-2.53,持有,21,2.52,133.68
sz.301193,家联科技,20.84,4.2,观望,0,0.0,0.0
sz.301191,菲菱科思,85.58,-1.04,持有,183,-0.78,33.31
sz.301192,泰祥股份,25.96,1.64,观望,0,0.0,0.0
sz.301197,工大科雅,24.08,2.03,持有,5,4.29,10.7
sz.301195,北路智控,36.42,0.19,持有,34,-0.25,-26.69
sz.301198,喜悦智行,11.37,-0.26,持有,16,7.47,27.79
sz.301202,朗威股份,42.28,-1.28,持有,41,3.37,-3.93
sz.301203,国泰环保,33.3,-0.09,持有,674,-35.92,23.03
sz.301199,迈赫股份,24.81,-1.27,持有,105,-29.84,84.56
sz.301201,诚达药业,23.05,-0.86,持有,16,10.82,-0.63
sz.301205,联特科技,92.79,-5.22,观望,0,0.0,0.0
sz.301208,中亦科技,53.17,5.71,持有,6,25.05,27.47
sz.301200,大族数控,46.98,0.0,卖出,224,31.23,18.62
sz.301206,三元生物,30.51,-1.58,观望,0,0.0,0.0
sz.301210,金杨股份,40.48,-1.99,观望,0,0.0,0.0
sz.301207,华兰疫苗,16.96,0.0,持有,133,-6.45,-11.16
sz.301209,联合化学,101.89,-2.29,持有,51,3.92,176.79
sz.301215,中汽股份,6.31,1.45,观望,0,0.0,0.0
sz.301211,亨迪药业,17.88,-1.0,观望,0,0.0,0.0
sz.301216,万凯新材,12.28,-1.37,持有,44,-9.9,-66.63
sz.301213,观想科技,57.35,1.63,观望,0,0.0,0.0
sz.301217,铜冠铜箔,20.26,20.02,观望,0,0.0,0.0
sz.301218,华是科技,21.46,0.89,持有,127,-10.25,63.1
sz.301219,腾远钴业,51.72,-2.12,持有,2,-0.92,-50.75
sz.301212,联盛化学,26.77,-0.85,持有,47,-5.1,-29.05
sz.301220,亚香股份,43.51,-1.16,观望,0,0.0,0.0
sz.301221,光庭信息,50.88,-0.12,持有,105,4.07,103.36
sz.301225,恒勃股份,72.93,0.83,持有,20,-8.62,59.01
sz.301226,祥明智能,27.69,0.47,观望,0,0.0,0.0
sz.301222,浙江恒威,29.11,0.14,持有,232,3.59,8.71
sz.301223,中荣股份,16.96,-0.99,持有,16,6.13,-3.96
sz.301227,森鹰窗业,23.21,1.58,持有,9,-3.29,23.37
sz.301228,实朴检测,26.86,0.9,买入,0,0.0,152.46
sz.301232,飞沃科技,30.65,-0.65,持有,44,9.43,-7.67
sz.301229,纽泰格,19.06,-1.9,持有,44,-6.29,-2.64
sz.301231,荣信文化,23.23,1.18,持有,51,-2.84,157.15
sz.301230,泓博医药,35.21,0.17,观望,0,0.0,0.0
sz.301236,软通动力,53.0,0.04,持有,1,0.04,27.91
sz.301234,五洲医疗,39.4,5.8,持有,680,6.66,50.97
sz.301238,瑞泰新材,18.56,-2.16,持有,2,-0.64,-38.8
sz.301235,华康洁净,23.8,-0.21,持有,43,-0.25,-9.6
sz.301233,盛帮股份,54.64,-1.64,持有,9,-0.98,22.88
sz.301237,和顺科技,29.88,1.7,持有,958,-10.19,-10.19
sz.301251,威尔高,39.44,-0.35,观望,0,0.0,0.0
sz.301246,宏源药业,15.36,-0.78,观望,0,0.0,0.0
sz.301248,杰创智能,25.29,1.77,持有,6,2.97,92.62
sz.301239,普瑞眼科,38.95,-0.18,持有,226,-22.49,11.18
sz.301252,同星科技,25.42,-1.13,观望,0,0.0,0.0
sz.301255,通力科技,30.68,0.1,持有,44,-29.26,-24.09
sz.301256,华融化学,10.43,-1.6,观望,0,0.0,0.0
sz.301261,恒工精密,78.52,13.08,卖出,54,-11.04,96.47
sz.301275,汉朔科技,57.08,-0.87,持有,105,-17.23,-17.23
sz.301262,海看股份,26.6,1.72,观望,0,0.0,0.0
sz.301260,格力博,22.35,9.72,观望,0,0.0,0.0
sz.301257,普蕊斯,38.79,17.55,持有,202,32.48,3.56
sz.301259,艾布鲁,47.76,-2.45,持有,28,-4.54,55.99
sz.301258,富士莱,36.15,0.14,持有,36,14.22,4.68
sz.301263,泰恩康,38.26,-3.38,卖出,19,13.3,13.62
sz.301266,宇邦新材,35.25,-0.82,持有,41,14.3,-57.61
sz.301265,华新环保,10.29,0.39,持有,16,5.86,11.06
sz.301267,华厦眼科,19.39,0.94,持有,23,3.36,-99.43
sz.301268,铭利达,18.95,-2.17,观望,0,0.0,0.0
sz.301269,华大九天,114.68,-0.36,持有,5,-0.42,59.29
sz.301270,汉仪股份,47.02,2.46,持有,127,25.02,137.54
sz.301272,英华特,37.11,0.22,持有,726,-54.73,-54.73
sz.301277,新天地,14.51,-1.96,持有,23,-6.02,-7.3
sz.301273,瑞晨环保,24.89,-0.4,持有,982,-22.56,-22.56
sz.301276,嘉曼服饰,19.7,0.82,持有,702,-26.96,-11.69
sz.301281,科源制药,32.02,-0.9,持有,41,1.01,32.16
sz.301278,快可电子,34.82,-0.74,持有,247,-10.95,-20.26
sz.301280,珠城科技,40.04,0.23,持有,111,-40.65,50.39
sz.301279,金道科技,22.08,1.15,观望,0,0.0,0.0
sz.301287,康力源,42.85,5.1,持有,16,5.99,15.33
sz.301285,鸿日达,33.93,-0.21,持有,117,1.01,106.5
sz.301291,明阳电气,40.47,0.07,持有,16,6.5,81.18
sz.301286,侨源股份,26.17,2.35,持有,889,1.91,0.16
sz.301288,*ST清研,12.87,0.16,持有,105,-2.94,64.03
sz.301282,金禄电子,26.81,1.55,观望,0,0.0,0.0
sz.301292,海科新源,20.27,-2.64,持有,2,-3.57,74.5
sz.301293,三博脑科,49.01,-0.85,持有,1,-0.85,-16.13
sz.301289,国缆检测,49.93,0.3,持有,99,-3.98,83.52
sz.301290,东星医疗,25.74,-0.58,持有,15,3.58,-42.77
sz.301283,聚胶股份,34.45,1.06,持有,42,4.39,-34.21
sz.301295,美硕科技,27.7,7.66,观望,0,0.0,0.0
sz.301297,富乐德,40.41,-2.04,观望,0,0.0,0.0
sz.301301,川宁生物,12.06,-0.9,观望,0,0.0,0.0
sz.301307,美利信,22.81,-1.77,观望,0,0.0,0.0
sz.301296,新巨丰,9.57,-0.52,持有,2,0.84,25.45
sz.301305,朗坤科技,18.44,0.88,持有,36,4.59,-6.88
sz.301298,东利机械,16.5,-0.06,观望,0,0.0,0.0
sz.301299,卓创资讯,64.36,1.55,持有,140,-17.8,76.29
sz.301303,真兰仪表,15.36,0.33,持有,2,0.07,-26.85
sz.301302,华如科技,23.0,-0.86,持有,1,-0.86,-6.32
sz.301300,远翔新材,36.83,-2.0,持有,36,5.44,68.44
sz.301308,江波龙,81.98,-2.03,观望,0,0.0,0.0
sz.301310,鑫宏业,38.94,-0.92,观望,0,0.0,0.0
sz.301306,西测测试,52.75,-5.84,观望,0,0.0,0.0
sz.301313,凡拓数创,24.57,0.33,持有,2,1.19,121.65
sz.301311,昆船智能,20.98,-3.58,观望,0,0.0,0.0
sz.301309,万得凯,27.31,0.22,持有,988,0.63,0.63
sz.301312,智立方,41.11,-5.25,观望,0,0.0,0.0
sz.301314,科瑞思,42.96,5.4,持有,832,-49.64,-49.64
sz.301316,慧博云通,39.89,-0.8,持有,34,-5.25,31.19
sz.301315,威士顿,54.08,0.06,观望,0,0.0,0.0
sz.301317,鑫磊股份,36.83,4.72,观望,0,0.0,0.0
sz.301320,豪江智能,19.41,-0.05,持有,36,-1.82,22.44
sz.301318,维海德,33.68,-0.18,持有,48,10.43,70.67
sz.301329,信音电子,20.26,1.0,持有,142,-11.14,18.98
sz.301321,翰博高新,15.34,-0.45,持有,42,1.99,66.56
sz.301325,曼恩斯特,59.42,-1.31,持有,6,-1.48,25.93
sz.301332,德尔玛,11.22,-0.53,观望,0,0.0,0.0
sz.301326,捷邦科技,74.3,-1.41,持有,247,23.22,66.07
sz.301330,熵基科技,28.48,2.01,观望,0,0.0,0.0
sz.301323,新莱福,42.62,-2.25,持有,16,-5.01,16.34
sz.301327,华宝新能,53.12,-0.67,持有,995,-80.8,-80.8
sz.301319,唯特偶,29.89,-1.77,观望,0,0.0,0.0
sz.301331,恩威医药,34.6,-0.03,持有,19,17.29,22.24
sz.301333,诺思格,52.45,2.9,持有,16,16.53,-27.34
sz.301328,维峰电子,42.2,0.64,持有,127,-5.44,5.41
sz.301348,蓝箭电子,20.43,-1.02,持有,2,-0.39,-18.68
sz.301322,绿通科技,28.09,-0.95,持有,27,-4.03,-74.63
sz.301336,趣睡科技,55.1,-0.09,持有,50,-13.36,162.77
sz.301335,天元宠物,33.9,1.65,持有,36,-5.49,-45.15
sz.301339,通行宝,16.74,-0.18,观望,0,0.0,0.0
sz.301337,亚华电子,29.3,-0.14,持有,118,-11.48,-2.16
sz.301345,涛涛车业,141.17,3.29,持有,840,146.07,146.07
sz.301355,南王科技,12.8,-4.05,观望,0,0.0,0.0
sz.301338,凯格精机,43.31,-2.91,观望,0,0.0,0.0
sz.301353,普莱得,25.52,-0.2,持有,197,-13.81,-40.91
sz.301358,湖南裕能,30.67,-1.06,持有,2,1.62,-35.66
sz.301349,信德新材,37.6,-2.06,观望,0,0.0,0.0
sz.301360,荣旗科技,48.53,1.27,持有,252,-11.44,57.48
sz.301362,民爆光电,41.1,0.93,持有,694,-18.95,-17.61
sz.301357,北方长龙,82.88,-2.34,观望,0,0.0,0.0
sz.301361,众智科技,33.26,1.84,持有,110,-9.62,76.03
sz.301356,天振股份,18.02,-0.39,持有,36,4.16,-60.49
sz.301363,美好医疗,17.92,-1.38,观望,0,0.0,0.0
sz.301359,东南电子,23.31,8.37,持有,232,-4.47,10.25
sz.301366,一博科技,39.89,-1.26,观望,0,0.0,0.0
sz.301372,科净源,23.74,1.41,持有,247,7.32,-44.98
sz.301365,矩阵股份,18.06,2.91,持有,44,10.53,12.89
sz.301368,丰立智能,60.16,0.17,观望,0,0.0,0.0
sz.301370,国科恒泰,10.88,0.46,持有,19,8.04,-9.37
sz.301371,敷尔佳,25.52,-0.2,持有,16,3.15,-9.29
sz.301376,致欧科技,18.45,-0.86,持有,44,-5.67,63.3
sz.301377,鼎泰高科,35.9,-0.58,观望,0,0.0,0.0
sz.301367,怡和嘉业,80.93,-1.26,持有,91,27.47,-44.45
sz.301381,赛维时代,20.16,0.6,持有,41,-1.42,11.4
sz.301373,凌玮科技,32.41,-1.91,观望,0,0.0,0.0
sz.301382,蜂助手,38.52,-0.77,观望,0,0.0,0.0
sz.301379,天山电子,26.77,-1.04,观望,0,0.0,0.0
sz.301378,通达海,35.52,20.0,观望,0,0.0,0.0
sz.301383,天键股份,38.58,-0.9,持有,16,-2.6,33.69
sz.301380,挖金客,37.5,1.05,持有,117,-29.22,-6.45
sz.301392,汇成真空,117.58,2.78,持有,117,31.05,70.08
sz.301387,光大同创,38.76,0.28,持有,44,2.38,42.61
sz.301369,联动科技,53.43,-2.0,持有,320,23.65,-0.58
sz.301386,未来电器,24.35,7.55,持有,197,9.93,81.97
sz.301390,经纬股份,38.02,0.74,观望,0,0.0,0.0
sz.301391,卡莱特,41.95,-0.29,持有,195,8.31,-33.87
sz.301395,仁信新材,11.44,-0.17,持有,44,-12.0,32.37
sz.301388,欣灵电气,39.98,4.96,观望,0,0.0,0.0
sz.301396,宏景科技,57.55,-2.59,观望,0,0.0,0.0
sz.301413,安培龙,74.05,2.53,卖出,117,-31.28,2.24
sz.301389,隆扬电子,38.01,12.92,观望,0,0.0,0.0
sz.301418,协昌科技,36.99,0.49,持有,251,2.13,-28.99
sz.301458,钧崴电子,33.04,-1.73,观望,0,0.0,0.0
sz.301408,华人健康,14.16,-1.8,观望,0,0.0,0.0
sz.301397,溯联股份,36.2,-1.68,持有,124,-8.84,-12.44
sz.301428,世纪恒通,40.9,-1.49,持有,6,3.52,50.22
sz.301419,阿莱德,29.5,6.69,持有,127,-12.46,45.66
sz.301398,星源卓镁,40.5,-0.22,观望,0,0.0,0.0
sz.301393,昊帆生物,51.7,-2.01,持有,23,-8.17,-4.76
sz.301421,波长光电,71.3,-0.82,观望,0,0.0,0.0
sz.301479,弘景光电,86.92,3.98,持有,112,-41.14,-41.14
sz.301439,泓淋电力,17.28,-0.4,观望,0,0.0,0.0
sz.301446,福事特,23.88,0.04,持有,184,20.12,13.82
sz.301399,英特科技,18.7,-0.9,观望,0,0.0,0.0
sz.301429,森泰股份,19.04,0.53,持有,247,8.92,35.2
sz.301501,恒鑫生活,63.3,-1.88,观望,0,0.0,0.0
sz.301456,盘古智能,24.54,-0.69,持有,41,4.87,-8.9
sz.301487,盟固利,20.57,-1.58,持有,2,-0.96,-39.34
sz.301448,开创电气,27.18,0.48,持有,117,13.25,23.03
sz.301469,恒达新材,29.08,-0.68,观望,0,0.0,0.0
sz.301489,思泉新材,62.79,4.18,观望,0,0.0,0.0
sz.301488,豪恩汽电,70.14,1.48,持有,36,1.2,80.83
sz.301500,飞南资源,22.36,-1.32,观望,0,0.0,0.0
sz.301502,华阳智能,43.6,2.52,持有,105,2.28,-2.68
sz.301468,博盈特焊,23.64,-0.8,持有,33,4.51,-33.03
sz.301508,中机认检,33.81,0.54,持有,42,7.06,-8.66
sz.301459,丰茂股份,43.12,2.96,持有,41,-5.33,38.07
sz.301507,民生健康,15.0,-0.99,观望,0,0.0,0.0
sz.301499,维科精密,27.62,0.44,持有,30,6.97,45.11
sz.301486,致尚科技,66.4,-2.01,持有,14,-0.88,42.53
sz.301522,上大股份,35.04,-1.35,持有,16,4.38,-17.68
sz.301509,金凯生科,38.08,-0.31,持有,30,-0.52,29.07
sz.301498,乖宝宠物,108.0,0.55,持有,28,-5.0,104.81
sz.301511,德福科技,25.75,-4.59,观望,0,0.0,0.0
sz.301510,固高科技,29.49,0.34,观望,0,0.0,0.0
sz.301503,智迪科技,39.1,0.46,持有,140,-3.34,63.33
sz.301516,中远通,17.55,2.21,观望,0,0.0,0.0
sz.301535,浙江华远,20.75,0.48,持有,2,2.22,-10.3
sz.301505,苏州规划,21.56,0.0,持有,209,-23.22,-36.73
sz.301526,国际复材,5.34,5.95,观望,0,0.0,0.0
sz.301512,智信精密,42.36,0.36,持有,133,-13.6,-16.24
sz.301515,港通医疗,21.84,-0.27,持有,216,5.51,21.27
sz.301517,陕西华达,43.7,-0.82,观望,0,0.0,0.0
sz.301519,舜禹股份,14.06,0.14,持有,99,4.46,-12.77
sz.301518,长华化学,21.49,-0.6,持有,44,-15.16,9.61
sz.301536,星宸科技,56.91,-0.84,持有,16,-0.42,0.16
sz.301557,常友科技,72.79,-0.83,持有,119,-13.35,-13.35
sz.301556,托普云农,90.75,-1.94,持有,128,-6.74,19.95
sz.301539,宏鑫科技,19.48,1.56,持有,92,17.85,22.28
sz.301560,众捷汽车,36.0,0.36,持有,71,-12.83,-12.83
sz.301529,福赛科技,35.09,7.37,持有,252,-1.1,-25.18
sz.301533,威马农机,40.35,-3.14,观望,0,0.0,0.0
sz.301551,无线传媒,49.21,2.31,持有,128,-9.56,-20.17
sz.301552,科力装备,38.15,-1.34,持有,344,-29.19,-29.19
sz.301520,万邦医药,45.0,2.65,持有,16,7.68,-10.78
sz.301555,惠柏新材,29.09,-2.38,卖出,2,5.25,-22.78
sz.301548,崇德科技,47.83,-1.12,持有,106,-8.84,-26.7
sz.301565,中仑新材,23.14,-2.12,观望,0,0.0,0.0
sz.301525,儒竞科技,73.99,-1.8,持有,674,-40.47,-40.47
sz.301550,斯菱股份,82.55,-1.08,观望,0,0.0,0.0
sz.301566,达利凯普,17.94,-0.77,持有,1,-0.77,-56.03
sz.301558,三态股份,9.31,1.97,观望,0,0.0,0.0
sz.301581,黄山谷捷,52.94,-1.3,持有,182,-11.25,-11.25
sz.301585,蓝宇股份,34.28,-1.21,持有,106,-34.87,-24.49
sz.301590,,153.95,-1.55,持有,15,-7.0,-7.0
sz.301567,贝隆精密,42.33,-0.47,持有,6,-0.96,-26.24
sz.301571,国科天成,47.87,-0.87,持有,36,0.04,41.14
sz.301595,,39.8,0.89,持有,48,-10.28,-10.28
sz.301580,爱迪特,40.46,-0.32,持有,369,-39.44,-39.44
sz.301586,佳力奇,61.42,8.52,持有,233,-0.94,27.2
sz.301568,思泰克,37.19,-1.25,观望,0,0.0,0.0
sz.301538,骏鼎达,51.27,-0.83,持有,411,-59.41,-33.22
sz.301559,中集环科,16.37,0.31,观望,0,0.0,0.0
sz.301528,多浦乐,55.01,-0.67,持有,314,46.89,-12.27
sz.301602,超研股份,26.78,-1.9,卖出,28,5.06,44.83
sz.301601,惠通科技,35.09,-2.39,卖出,2,4.47,-22.39
sz.301592,六九一二,140.01,-0.57,持有,203,-17.03,-15.86
sz.301598,博科测试,62.1,-0.31,持有,198,-23.14,-23.14
sz.301589,诺瓦星云,148.65,-1.52,持有,259,-26.98,-26.98
